33 34 46;0.0260,0.294,-8.857
34 42;0.3385,0.401,-8.844
20 32 38 47;0.0208,0.444,-8.822
3 8 20 47;0.0208,0.444,-8.822
2 30 34 44;0.0312,0.462,-8.785
13 20 43;0.0417,1.000,-8.584
10 34 46;0.0156,0.750,-8.573
8 17 47;0.0156,0.750,-8.573
11 32 38 47;0.0156,0.750,-8.573
8 20 32 47;0.0156,0.750,-8.573
11 20 32 34 47;0.0156,0.750,-8.573
33 46;0.0260,0.278,-8.546
2 16 30 44;0.0260,0.556,-8.431
2 12 16 44;0.0260,0.556,-8.431
8 47;0.0365,0.149,-8.340
20 30 44;0.0469,0.257,-7.876
20 28 34 43;0.1146,0.611,-7.705
11 20 32 47;0.0156,0.600,-7.677
3 11 20 38 47;0.0156,0.600,-7.677
9 34 38 47;0.0208,0.333,-7.507
4 33 43;0.0365,1.000,-7.474
22 48;0.0521,0.357,-7.300
2 16 44;0.0260,0.455,-7.234
20 32 34 47;0.0208,0.308,-7.157
20 28 43;0.1146,0.595,-7.126
10 46;0.0156,0.500,-7.004
11 32 34 47;0.0156,0.500,-7.004
11 20 38 47;0.0156,0.500,-7.004
3 11 20 34 47;0.0156,0.500,-7.004
30 34 44;0.0625,0.176,-6.989
25 31 48;0.0208,0.800,-6.859
3 20 32 47;0.0208,0.286,-6.838
3 32 38 47;0.0208,0.286,-6.838
32 34 38 47;0.0208,0.286,-6.838
16 33 43;0.0417,0.889,-6.729
28 30 42;0.1250,0.558,-6.723
20 32 47;0.0208,0.267,-6.546
23 29 47;0.0104,1.000,-6.484
5 17 46;0.0104,1.000,-6.484
17 32 38 47;0.0104,1.000,-6.484
3 5 38 46;0.0104,1.000,-6.484
2 19 28 46;0.0104,1.000,-6.484
2 19 38 46;0.0104,1.000,-6.484
3 17 22 46;0.0104,1.000,-6.484
3 9 18 20 34 47;0.0104,1.000,-6.484
7 25 32 42;0.0312,1.000,-6.468
11 32 47;0.0156,0.429,-6.465
3 11 20 47;0.0156,0.429,-6.465
11 20 34 47;0.0156,0.429,-6.465
3 11 34 38 47;0.0156,0.429,-6.465
4 9 43;0.0312,1.000,-6.376
13 27 43;0.0312,1.000,-6.376
7 32 42;0.0521,0.769,-6.347
12 44;0.0781,0.133,-6.322
32 38 47;0.0208,0.250,-6.276
28 43;0.2135,0.466,-6.063
11 20 47;0.0156,0.375,-6.015
3 11 38 47;0.0156,0.375,-6.015
30 44;0.0677,0.149,-5.946
9 34 47;0.0208,0.222,-5.792
9 34 46;0.0208,0.222,-5.792
2 43;0.1615,0.500,-5.770
34 43;0.3333,0.395,-5.588
25 32 42;0.0417,0.800,-5.573
41 43;0.1562,0.500,-5.555
3 5 46;0.0104,0.667,-5.407
2 19 46;0.0104,0.667,-5.407
9 17 46;0.0104,0.667,-5.407
17 32 34 47;0.0104,0.667,-5.407
19 28 29 46;0.0104,0.667,-5.407
19 29 38 46;0.0104,0.667,-5.407
3 9 18 20 47;0.0104,0.667,-5.407
21 28 42;0.0990,0.559,-5.325
11 34 38 47;0.0156,0.300,-5.294
3 9 38 47;0.0156,0.300,-5.294
19 33 43;0.0260,1.000,-5.288
3 11 34 47;0.0156,0.273,-4.996
18 28 38 46;0.0156,0.273,-4.996
18 34 38 46;0.0156,0.273,-4.996
3 32 34 47;0.0208,0.182,-4.993
3 17 34 46;0.0208,0.182,-4.993
34 38 47;0.0417,0.075,-4.875
3 32 47;0.0208,0.174,-4.821
32 34 47;0.0208,0.174,-4.821
3 8 16 19 34 44;0.0156,0.500,-4.800
23 47;0.0104,0.500,-4.735
17 32 47;0.0104,0.500,-4.735
18 19 29 46;0.0104,0.500,-4.735
18 19 38 46;0.0104,0.500,-4.735
19 28 38 46;0.0104,0.500,-4.735
11 38 47;0.0156,0.250,-4.729
3 17 46;0.0208,0.167,-4.657
3 20 38 47;0.0260,0.128,-4.651
4 43;0.0365,0.778,-4.571
9 16 43;0.0365,0.778,-4.571
30 38 48;0.0677,0.228,-4.565
9 33 43;0.0521,0.667,-4.544
3 11 47;0.0156,0.231,-4.487
21 30 42;0.0833,0.552,-4.367
32 47;0.0208,0.154,-4.353
9 38 47;0.0208,0.154,-4.353
2 27 44;0.0156,0.429,-4.294
3 8 16 19 44;0.0156,0.429,-4.294
8 16 19 34 44;0.0156,0.429,-4.294
27 31 42;0.0208,1.000,-4.271
7 31 42;0.0208,1.000,-4.271
13 25 42;0.0208,1.000,-4.271
3 9 47;0.0156,0.214,-4.266
18 28 46;0.0156,0.214,-4.266
18 34 46;0.0156,0.214,-4.266
3 9 46;0.0156,0.214,-4.266
5 38 46;0.0104,0.400,-4.246
19 29 46;0.0104,0.400,-4.246
11 17 34 47;0.0104,0.400,-4.246
3 18 20 34 47;0.0104,0.400,-4.246
2 18 29 38 46;0.0104,0.400,-4.246
11 30 43;0.0208,1.000,-4.210
12 18 20 38 43;0.0208,1.000,-4.210
30 38 42;0.1406,0.474,-4.206
30 42;0.1979,0.437,-4.203
10 30 48;0.0104,1.000,-4.113
3 19 28 38 48;0.0104,1.000,-4.113
18 38 46;0.0208,0.143,-4.076
11 34 47;0.0156,0.200,-4.064
33 43;0.0573,0.611,-4.011
13 19 38 42;0.0260,0.833,-3.896
3 8 19 34 44;0.0156,0.375,-3.877
18 19 46;0.0104,0.333,-3.862
19 28 46;0.0104,0.333,-3.862
9 18 20 47;0.0104,0.333,-3.862
3 18 20 47;0.0104,0.333,-3.862
17 22 34 46;0.0104,0.333,-3.862
2 18 29 46;0.0104,0.333,-3.862
13 30 43;0.0260,0.833,-3.826
13 19 42;0.0312,0.750,-3.795
7 25 38 42;0.0365,0.700,-3.795
3 19 34 44;0.0208,0.267,-3.678
17 22 46;0.0104,0.286,-3.547
7 18 46;0.0104,0.286,-3.547
3 18 34 47;0.0104,0.286,-3.547
8 16 19 44;0.0156,0.333,-3.524
2 7 20 44;0.0208,0.250,-3.443
11 47;0.0156,0.158,-3.391
38 47;0.0417,0.063,-3.384
16 34 38 44;0.0469,0.145,-3.367
7 25 42;0.0469,0.600,-3.345
2 20 41 44;0.0104,0.500,-3.338
3 8 16 32 44;0.0104,0.500,-3.338
8 16 32 38 44;0.0104,0.500,-3.338
30 48;0.0833,0.184,-3.318
5 34 46;0.0104,0.250,-3.280
20 43;0.1823,0.432,-3.268
3 16 25 44;0.0208,0.235,-3.229
2 20 34 44;0.0208,0.235,-3.229
3 8 19 44;0.0156,0.300,-3.221
8 19 34 44;0.0156,0.300,-3.221
3 8 16 34 44;0.0156,0.300,-3.221
22 27 42;0.0156,1.000,-3.188
20 26 32 42;0.0156,1.000,-3.188
20 26 41 42;0.0156,1.000,-3.188
19 32 41 42;0.0156,1.000,-3.188
15 47;0.0052,1.000,-3.178
1 9 47;0.0052,1.000,-3.178
1 29 47;0.0052,1.000,-3.178
10 29 47;0.0052,1.000,-3.178
5 27 46;0.0052,1.000,-3.178
6 18 46;0.0052,1.000,-3.178
18 27 46;0.0052,1.000,-3.178
9 27 46;0.0052,1.000,-3.178
2 10 17 47;0.0052,1.000,-3.178
2 10 34 47;0.0052,1.000,-3.178
17 20 26 46;0.0052,1.000,-3.178
11 19 36 46;0.0052,1.000,-3.178
11 18 36 46;0.0052,1.000,-3.178
8 11 36 46;0.0052,1.000,-3.178
11 29 36 46;0.0052,1.000,-3.178
2 11 36 46;0.0052,1.000,-3.178
11 28 36 46;0.0052,1.000,-3.178
11 36 38 46;0.0052,1.000,-3.178
6 20 32 46;0.0052,1.000,-3.178
6 28 32 46;0.0052,1.000,-3.178
6 32 38 46;0.0052,1.000,-3.178
2 29 36 46;0.0052,1.000,-3.178
2 28 36 46;0.0052,1.000,-3.178
20 28 32 46;0.0052,1.000,-3.178
9 19 38 46;0.0052,1.000,-3.178
3 22 25 46;0.0052,1.000,-3.178
2 9 29 46;0.0052,1.000,-3.178
3 16 22 33 47;0.0052,1.000,-3.178
7 20 44;0.0469,0.141,-3.153
25 38 42;0.0573,0.550,-3.151
19 25 42;0.0365,0.636,-3.114
21 25 48;0.0104,0.667,-3.098
3 19 28 48;0.0104,0.667,-3.098
18 46;0.0208,0.108,-3.076
16 38 44;0.0469,0.138,-3.051
5 46;0.0104,0.222,-3.050
3 19 44;0.0208,0.222,-3.031
19 32 42;0.0312,0.667,-3.023
32 41 42;0.0312,0.667,-3.023
